Support / Oppose,Candidate,Amount,Purchase,Name,Office,Date,Aggregate Amount
Support,"Portman, Rob","$42,500.00",IE-Portman-Online Ads-Estimated,Google,State,2016-09-27,"$365,506.00"
Oppose,"Trump, Donald","$35,571.12",Kids Online Ad Placement (actual not estimated),Facebook Inc.,Presidential,2016-03-05,"$237,406.05"
Oppose,"Trump, Donald","$35,571.12",Kids Online Ad Placement (final total not estimated),Facebook Inc.,Presidential,2016-03-05,"$226,473.29"
Support,"Cruz, Ted","$34,736.14",Digital Media Production/Placement,YouTube,Presidential,2016-01-26,"$254,449.35"
Oppose,"Trump, Donald","$31,826.05",Leadership Online Ad Placement (actual not estimated),Google Inc./Google AdWords,Presidential,2016-03-02,"$155,280.92"
Oppose,"Trump, Donald","$31,826.05",Leadership Online Ad Placement,Google Inc./Google AdWords,Presidential,2016-03-02,"$155,280.92"
Oppose,"Trump, Donald","$30,464.42",Digital/online ad,Facebook,Presidential,2016-09-15,"$55,464.42"
Support,"Cruz, Ted","$30,000.00",Digital Media Production/Placement,YouTube,Presidential,2016-01-21,"$69,992.76"
Oppose,"Mcginty, Kathleen Alana","$30,000.00",Media Placement,Facebook,State,2016-10-19,"$340,057.00"
Oppose,"Clinton, Hillary Rodham","$30,000.00",Ads,"Google, Inc.",Presidential,2016-09-30,"$77,241.62"
Support,"Trump, Donald J.","$29,400.00",Online advertising through 11/8 - estimate,Facebook,Presidential,,$0.00
Support,"Faso, John J. Mr.","$28,700.00",IE-Faso-Online Ads-Estimated,Google,State,2016-10-31,"$58,700.00"
Oppose,"Trump, Donald","$28,000.00",Digital/online ad,Facebook,Presidential,2016-09-15,"$53,000.00"
Support,"Cruz, Rafael 'Ted'","$27,824.48",Digital Media Production/Placement - MISSOURI,Facebook,Presidential,2016-03-14,"$1,567,462.88"
Support,"Cruz, Rafael 'Ted'","$26,541.87",Digital Media Production/Placement - ILLINOIS,Facebook,Presidential,2016-03-14,"$1,525,627.21"
Support,"Cruz, Rafael 'Ted'","$25,336.65",Digital Media Production/Placement - NORTH CAROLINA,Facebook,Presidential,2016-03-14,"$1,487,402.23"
Support,"Blunt, Roy","$25,000.00",Estimate of Facebook ad purchase,Facebook,State,2016-10-27,"$25,000.00"
Support,"Cruz, Rafael 'Ted'","$24,411.41",Digital Media Production/Placement - MISSOURI,Facebook,Presidential,2016-03-15,"$1,663,446.11"
Oppose,"Clinton, Hillary","$24,000.00",Web Advertising,Facebook,Presidential,2016-10-20,"$44,000.00"
Support,"Cruz, Rafael 'Ted'","$22,932.65",Digital Media Production/Placement - KANSAS,Facebook,Presidential,2016-03-05,"$1,141,376.83"
Support,"Cruz, Rafael 'Ted'","$22,289.33",Digital Media Production/Placement  - TEXAS,Facebook,Presidential,2016-02-29,"$711,423.40"
Support,"Cruz, Rafael 'Ted'","$20,966.87",Digital Media Production/Placement - GEORGIA,Facebook,Presidential,2016-03-01,"$985,258.44"
Oppose,"Trump, Donald","$20,955.04",Kids Online Ad Placement (actual not estimated),Google Inc./Google AdWords,Presidential,2016-03-05,"$356,632.32"
Oppose,"Trump, Donald","$20,955.04",Kids Online Ad Placement (final total not estimated),Google Inc./Google AdWords,Presidential,2016-03-05,"$345,699.56"
Support,"Cruz, Rafael 'Ted'","$20,822.24",Digital Media Production/Placement - TEXAS,Facebook,Presidential,2016-03-01,"$848,339.29"
Oppose,"Trump, Donald J.","$20,737.46",Advertising,Facebook,Presidential,2016-10-06,"$35,228.90"
Support,"Clinton, Hillary Rodham","$20,000.00",Online Advertising,"Google, Inc.",Presidential,2016-10-27,"$134,293.94"
Oppose,"Trump, Donald J.","$20,000.00",Online Advertising,"Google, Inc.",Presidential,2016-10-27,"$114,293.94"
Support,"Ayotte, Kelly A","$20,000.00",IE-Ayotte-Online Ads-Estimated,Google,State,2016-09-27,"$20,000.00"
Support,"Ayotte, Kelly A","$20,000.00",IE-Ayotte-Online Ads-Estimated,Google,State,2016-09-27,"$20,000.00"
Support,"Cruz, Rafael 'Ted'","$19,898.18",Digital Media Production/Placement,Facebook,Presidential,2016-01-31,"$473,197.48"
Support,"Cruz, Ted","$19,485.79",Digital Media Production/Placement,Facebook,Presidential,2016-01-28,"$410,951.45"
Support,"Cruz, Rafael 'Ted'","$19,404.16",Digital Media Production/Placement - KENTUCKY,Facebook,Presidential,2016-03-04,"$1,084,605.95"
Support,"Cruz, Rafael 'Ted'","$17,398.21",Digital Media Production/Placement - ILLINOIS,Facebook,Presidential,2016-03-15,"$1,632,077.42"
Support,"Cruz, Rafael 'Ted'","$17,046.32",Digital Media Production/Placement,Facebook,Presidential,2016-01-30,"$448,524.60"
Oppose,"Trump, Donald J.","$16,867.42",Digital Ads,Facebook,Presidential,2016-10-07,"$53,010.83"
Support,"Cruz, Rafael 'Ted'","$16,536.87",Digital Media Production/Placement,Facebook,Presidential,2016-02-01,"$493,911.29"
Support,"Cruz, Rafael 'Ted'","$16,033.37",Digital Media Placement/Production - TEXAS,Facebook,Presidential,2016-02-28,"$624,794.64"
Support,"Cruz, Rafael 'Ted'","$15,839.62",Digital Media Production/Placement - ILLINOIS,Facebook,Presidential,2016-03-12,"$1,437,274.07"
Support,"Cruz, Rafael 'Ted'","$15,678.41",Digital Media Production/Placement - MISSOURI,Facebook,Presidential,2016-03-11,"$1,344,654.62"
Support,"Cruz, Rafael 'Ted'","$15,622.23",Digital Media Production/Placement - ILLINOIS,Facebook,Presidential,2016-03-11,"$1,324,590.61"
Support,"Cruz, Rafael 'Ted'","$15,555.25",Digital Media Production/Placement - LOUISIANA,Facebook,Presidential,2015-03-05,"$1,164,746.78"
Support,"Cruz, Rafael 'Ted'","$15,544.86",Digital Media Production/Placement - MISSOURI,Facebook,Presidential,2016-03-12,"$1,456,823.53"
Oppose,"Clinton, Hillary Rodham","$15,000.00",FL Ads,"Google, Inc.",Presidential,2016-09-30,"$42,241.62"
Oppose,"Murphy, Patrick E","$15,000.00",FL Ads,"Google, Inc.",State,2016-09-30,"$20,000.00"
Oppose,"Trump, Donald J.","$14,361.70",Digital ad placement,Facebook,Presidential,2016-10-09,"$67,372.53"
Support,"Grayson, Alan Mark","$14,321.09",Web Ads,Google,State,2016-08-06,"$14,321.09"
Support,"Cruz, Rafael 'Ted'","$14,011.19",Digital Media Production/Placement - ILLINOIS,Google,Presidential,2016-03-14,"$1,539,638.40"
Support,"Cruz, Rafael 'Ted'","$13,228.00",Digital Media Production/Placement - NORTH CAROLINA,Facebook,Presidential,2016-03-10,"$1,283,265.19"
Oppose,"Clinton, Hillary Rodham","$13,027.00",Ads,Facebook,Presidential,2016-10-24,"$203,172.94"
Oppose,"Ross, Deborah K","$13,027.00",Ads,Facebook,State,2016-10-24,"$86,268.17"
Support,"Cruz, Rafael 'Ted'","$12,745.10",Digital Media Production/Placement - TEXAS,Google,Presidential,2016-03-01,"$861,084.39"
Support,"Cruz, Rafael 'Ted'","$12,636.55",Digital Media Production/Placement - NORTH CAROLINA,Facebook,Presidential,2016-03-12,"$1,417,423.42"
Support,"Cruz, Rafael 'Ted'","$12,604.26",Digital Media Production/Placement - NORTH CAROLINA,Facebook,Presidential,2016-03-11,"$1,304,621.45"
Support,"Cruz, Rafael 'Ted'","$12,385.55",Digital Media Production/Placement,Facebook,Presidential,2016-01-29,"$427,435.20"
Support,"Cruz, Ted","$12,282.40",Digital Media Production/Placement,Facebook,Presidential,2016-01-27,"$386,731.75"
Support,"Cruz, Rafael 'Ted'","$11,811.40",Digital Media Production/Placement,Facebook,Presidential,2016-02-19,"$538,589.24"
Support,"Cruz, Rafael 'Ted'","$11,787.90",Digital Media Production/Placement - MISSOURI,Google,Presidential,2016-03-14,"$1,579,250.78"
Support,"Cruz, Rafael 'Ted'","$11,683.11",Digital Media Production/Placement - NORTH CAROLINA,Google,Presidential,2016-03-14,"$1,499,085.34"
Support,"Cruz, Rafael 'Ted'","$11,654.92",Digital Media Production/Placement - KANSAS,Facebook,Presidential,2016-03-04,"$1,055,619.25"
Support,"Cruz, Rafael 'Ted'","$11,443.82",Digital Media Production/Placement - ARIZONA,Facebook,Presidential,2016-03-20,"$2,288,382.34"
Support,"Cruz, Rafael 'Ted'","$11,262.52",Digital Media Production/Placement - OHIO,Facebook,Presidential,2016-03-15,"$1,681,930.16"
Support,"Cruz, Rafael 'Ted'","$11,177.80",Digital Media Production/Placement - GEORGIA,Facebook,Presidential,2016-02-29,"$808,549.63"
Oppose,"Clinton, Hillary Rodham","$11,000.00",Web Advertising,Facebook,Presidential,2016-11-03,"$11,500.00"
Support,"Cruz, Ted","$10,895.42",Digital Media Production/Placement,Facebook,Presidential,2016-01-25,"$205,839.40"
Support,"Cruz, Rafael 'Ted'","$10,801.80",Digital Media Production/Placement - OHIO,Google,Presidential,2016-03-14,"$1,595,052.58"
Support,"Cruz, Rafael 'Ted'","$10,753.65",Digital Media Production/Placement - NORTH CAROLINA,Facebook,Presidential,2016-03-15,"$1,605,806.23"
Support,"Cruz, Ted","$10,477.96",Digital Media Production/Placement,Facebook,Presidential,2016-01-24,"$191,488.59"
Support,"Cruz, Rafael 'Ted'","$10,329.76",Digital Media Production/Placement - GEORGIA,Google,Presidential,2016-03-01,"$995,588.20"
Oppose,"Garcia, Joe","$10,000.00",IE-Garcia-Online Ads-Estimated,Google,State,2016-10-31,"$675,433.00"
Oppose,"Trump, Donald","$10,000.00",Facebook Ad (Estimate),"Facebook, Inc.",Presidential,,"$4,175,805.20"
Oppose,"Trump, Donald","$10,000.00",Advertising,Facebook,Presidential,2016-05-10,"$30,825.65"
Oppose,"Trump, Donald","$10,000.00",Advertising,Facebook,Presidential,2016-09-19,"$20,000.00"
Oppose,"Trump, Donald","$10,000.00",Advertising,Facebook,Presidential,2016-07-30,"$10,000.00"
Oppose,"Trump, Donald","$10,000.00",Advertising,Facebook,Presidential,2016-04-06,"$20,825.65"
Oppose,"Trump, Donald","$10,000.00",Advertising,Facebook,Presidential,2016-03-25,"$10,825.65"
Oppose,"Clinton, Hillary","$10,000.00",MEDIA BUY,GOOGLE INC,Presidential,2015-04-12,"$106,500.00"
Oppose,"Clinton, Hillary","$10,000.00",MEDIA BUY,GOOGLE INC,Presidential,2015-04-12,"$116,500.00"
Oppose,"Clinton, Hillary","$10,000.00",MEDIA BUY,GOOGLE INC,Presidential,2015-04-12,"$116,500.00"
Oppose,"Clinton, Hillary","$10,000.00",MEDIA BUY,TWITTER INC.,Presidential,2015-06-03,"$227,496.59"
Oppose,"Clinton, Hillary","$10,000.00",MEDIA BUY,GOOGLE INC,Presidential,2015-04-12,"$10,000.00"
Oppose,"Clinton, Hillary Rodham","$10,000.00",Video ad,Facebook,Presidential,2016-10-21,"$153,629.33"
Oppose,"Clinton, Hillary Rodham","$10,000.00",Ads,Facebook,Presidential,2016-09-30,"$87,241.62"
Oppose,"Ross, Deborah K","$10,000.00",Video ad,Facebook,State,2016-10-21,"$72,386.59"
Oppose,"Clinton, Hillary Rodham","$9,746.97",Ads- MO,Facebook,Presidential,2016-10-24,"$212,919.91"
Oppose,"Kander, Jason","$9,746.97",Ads- MO,Facebook,State,2016-10-24,"$9,912.43"
Support,"Cruz, Rafael 'Ted'","$9,515.35",Digital Media Production/Placement - GEORGIA,Google,Presidential,2016-02-29,"$818,064.98"
Support,"Cruz, Rafael 'Ted'","$9,472.32",Digital Media Production/Placement - TENNESSEE,Google,Presidential,2016-02-29,"$772,706.40"
Support,"Cruz, Rafael 'Ted'","$9,385.90",Digital Media Production/Placement - ARIZONA,Facebook,Presidential,2016-03-21,"$2,303,744.58"
Support,"Cruz, Rafael 'Ted'","$9,263.85",Digital Media Production/Placement - OHIO,Google,Presidential,2016-03-15,"$1,691,194.01"
Support,"Cruz, Ted","$9,217.49",Digital Media Production/Placement,Facebook,Presidential,2016-01-26,"$219,713.21"
Support,"Clinton, Hillary Rodham","$9,000.00",Online Advertising,Facebook,Presidential,2016-11-05,"$594,298.94"
Support,"Cruz, Rafael 'Ted'","$8,900.21",Digital Media Production/Placement - OKLAHOMA,Facebook,Presidential,2016-03-01,"$902,510.25"
Support,"Cruz, Rafael 'Ted'","$8,874.31",Digital Media Production/Placement - TEXAS,Google,Presidential,2016-02-29,"$720,297.71"
Support,"Cruz, Rafael 'Ted'","$8,872.98",Digital Media Production/Placement - NORTH CAROLINA,Google,Presidential,2016-03-15,"$1,614,679.21"
Oppose,"Trump, Donald","$8,816.81",Leadership Online Ad Placement (actual not estimated),Facebook Inc.,Presidential,2016-03-02,"$34,116.81"
Oppose,"Trump, Donald","$8,816.81",Leadership Online Ad Placement,Facebook Inc.,Presidential,2016-03-02,"$34,116.81"
Oppose,"Clinton, Hillary","$8,777.21",MEDIA BUY,GOOGLE INC,Presidential,2015-04-12,"$111,327.59"
Support,"Cruz, Rafael 'Ted'","$8,751.45",Digital Media Production/Placement - GEORGIA,Facebook,Presidential,2016-02-28,"$686,041.48"
Support,"Cruz, Rafael 'Ted'","$8,577.35",Digital Media Production/Placement - MINNESOTA,Google,Presidential,2016-03-01,"$1,008,728.55"
Support,"Cruz, Rafael Edward 'Ted'","$8,567.83",Digital Media Production/Placement,YouTube,Presidential,2015-12-12,$0.00
Support,"Cruz, Rafael Edward 'Ted'","$8,566.66",Digital Media Production/Placement,YouTube,Presidential,2015-12-11,$0.00
Support,"Cruz, Rafael 'Ted'","$8,520.68",Digital Media Production/Placement,Facebook,Presidential,2016-02-27,"$606,858.04"
Support,"Cruz, Rafael 'Ted'","$8,512.65",Digital Media Production/Placement,Facebook,Presidential,2016-04-04,"$2,375,063.07"
Support,"Cruz, Rafael Edward 'Ted'","$8,476.91",Digital Media Production/Placement,YouTube - Memo Item,Presidential,2015-12-13,$0.00
Support,"Cruz, Rafael 'Ted'","$8,349.28",Digital Media Production/Placement - ARIZONA,Facebook,Presidential,2016-03-19,"$2,256,188.84"
Oppose,"Ellmers, Renee","$8,233.43",Web Ad Placement (Renee Promised),Facebook Inc.,State,2016-05-12,"$31,411.62"
Support,"Cruz, Rafael Edward 'Ted'","$8,058.70",Digital Media Production/Placement,Facebook - [Memo Item],Presidential,2015-12-13,$0.00
Support,"Clinton, Hillary Rodham","$8,000.00",Internet Advertising,Facebook,Presidential,2016-10-13,"$185,256.99"
Oppose,"Clinton, Hillary Rodham","$8,000.00",Video ad,"Google, Inc.",Presidential,2016-10-21,"$143,629.33"
Oppose,"Ross, Deborah K","$8,000.00",Video ad,"Google, Inc.",State,2016-10-21,"$62,386.59"
Support,"Maness, Robert L Col. Ret","$7,964.92",Advertising,Facebook,State,2016-09-29,"$316,627.30"
Support,"Maness, Robert L Col. Ret","$7,964.92",Advertising,Facebook,State,2016-09-29,"$356,451.90"
Support,"Maness, Robert L Col. Ret","$7,964.92",Advertising,Facebook,State,2016-09-29,"$348,486.98"
Support,"Maness, Robert L Col. Ret","$7,964.92",Advertising,Facebook,State,2016-09-29,"$340,522.06"
Support,"Maness, Robert L Col. Ret","$7,964.92",Advertising,Facebook,State,2016-09-29,"$332,557.14"
Support,"Maness, Robert L Col. Ret","$7,964.92",Advertising,Facebook,State,2016-09-29,"$324,592.22"
Support,"Maness, Robert L Col. Ret","$7,964.92",Advertising,Facebook,State,2016-09-29,"$316,627.30"
Support,"Cruz, Rafael 'Ted'","$7,924.46",Digital Media Production/Placement - MICHIGAN,Facebook,Presidential,2016-03-08,"$1,253,427.40"
Support,"Cruz, Rafael 'Ted'","$7,905.08",Digital Media Production/Placement - IDAHO,Facebook,Presidential,2016-03-08,"$1,242,686.26"
Support,"Cruz, Rafael Edward 'Ted'","$7,889.28",Digital Media Production/Placement,Facebook - [Memo Item],Presidential,2015-12-12,$0.00
Support,"Cruz, Rafael 'Ted'","$7,888.28",Digital Media Production/Placement - TEXAS,Google,Presidential,2016-02-28,"$632,682.92"
Support,"Cruz, Rafael Edward 'Ted'","$7,874.32",Digital Media Production/Placement,Facebook - [Memo Item],Presidential,2015-12-11,$0.00
Support,"Cruz, Rafael Edward Ted","$7,861.00",Digital Media Production/Placement,Facebook,Presidential,2016-01-31,"$279,242.78"
Support,"Cruz, Rafael Edward 'Ted'","$7,749.71",Digital Media Production/Placement,Facebook - [Memo Item],Presidential,2015-12-10,$0.00
Support,"Blunt, Roy","$7,500.00",Web Advertising,Facebook,State,2016-11-03,"$14,250.00"
Support,"Toth, Steve","$7,330.00",Facebook Ad,"Facebook, Inc.",State,,$0.00
Support,"Toth, Steve","$7,330.00",Facebook Ad,"Facebook, Inc.",State,,$0.00
Support,"Toth, Steve","$7,330.00",Facebook Ad,"Facebook, Inc.",State,,$0.00
Support,"Toth, Steve","$7,330.00",Facebook Ad,"Facebook, Inc.",State,,$0.00
Support,"Cruz, Rafael 'Ted'","$7,320.92",Digital Media Production/Placement,Facebook,Presidential,2016-02-03,"$510,804.61"
Support,"Cruz, Rafael 'Ted'","$7,221.53",Digital Media Production/Placement - MISSOURI,Google,Presidential,2016-03-15,"$1,670,667.64"
Support,"Cruz, Rafael 'Ted'","$7,165.39",Digital Media Production/Placement - ARIZONA,Facebook,Presidential,2016-03-22,"$2,314,325.17"
Support,"Cruz, Rafael 'Ted'","$7,152.58",Digital Media Production/Placement - TENNESSEE,Facebook,Presidential,2016-02-28,"$657,702.18"
Support,"Cruz, Rafael 'Ted'","$7,090.41",Digital Media Production/Placement,Facebook,Presidential,2016-02-26,"$581,407.89"
Support,"Cruz, Rafael 'Ted'","$7,054.49",Digital Media Production/Placement - OKLAHOMA,Facebook,Presidential,2016-02-29,"$744,434.87"
Support,"Johnson, James Michael","$7,000.00",ONLINE ADVERTISING,FACEBOOK,State,,$0.00
Support,"Cruz, Rafael Edward Ted","$7,000.00",Facebook Ads for Cruz,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael Edward Ted","$7,000.00",Facebook Ads for Cruz,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael Edward Ted","$7,000.00",Facebook Ads for Cruz,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael 'Ted'","$6,957.28",Digital Media Production/Placement - ILLINOIS,Google,Presidential,2016-03-15,"$1,639,034.70"
Oppose,"Trump, Donald J.","$6,863.20",Digital Advertising,Facebook,Presidential,2016-10-16,"$79,273.09"
Oppose,"Trump, Donald J.","$6,863.20",Digital Advertising,Facebook,Presidential,2016-10-16,"$79,267.84"
Oppose,"Trump, Donald J.","$6,863.20",Digital Advertising,Facebook,Presidential,2016-10-16,"$79,206.28"
Support,"Cruz, Rafael 'Ted'","$6,842.67",Digital Media Production/Placement,Facebook,Presidential,2015-12-09,"$32,891.71"
Support,"Cruz, Rafael Edward 'Ted'","$6,842.67",Digital Media Production/Placement,Facebook - [Memo Item],Presidential,2015-12-09,$0.00
Support,"Canova, Timothy A.","$6,761.78",Web Ads,Google,State,2016-08-17,"$6,761.78"
Support,"Cruz, Rafael 'Ted'","$6,679.19",Digital Media Production/Placement - TENNESSEE,Facebook,Presidential,2016-02-29,"$763,234.08"
Support,"Cruz, Rafael Edward 'Ted'","$6,647.84",Digital Media Production/Placement,YouTube,Presidential,2015-12-10,$0.00
Support,"Cruz, Rafael Edward Ted","$6,625.00",Facebook Ads,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael Edward Ted","$6,625.00",Facebook Ads,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael Edward Ted","$6,625.00",Facebook Ads,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael Edward Ted","$6,625.00",Facebook Ads,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael Edward Ted","$6,625.00",Facebook Ads,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael Edward Ted","$6,625.00",Facebook Ads,"Facebook, Inc.",Presidential,,$0.00
Oppose,"Trump, Donald J","$6,611.18",Media Buy,"Facebook, Inc.",Presidential,2016-10-22,"$172,286.18"
Oppose,"Trump, Donald","$6,394.38",Digital ads,Facebook,Presidential,2016-10-01,"$89,461.63"
Support,"Cruz, Rafael Edward Ted","$6,257.37",Facebook Ads for Cruz,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael 'Ted'","$6,166.52",Digital Media Production/Placement - TENNESSEE,Facebook,Presidential,2016-03-01,"$920,882.55"
Support,"Cruz, Rafael 'Ted'","$6,110.22",Digital Media Production/Placement - TENNESSEE,Google,Presidential,2016-03-01,"$926,992.77"
Oppose,"Clinton, Hillary","$6,000.00",Digital Advertising,Facebook,Presidential,2016-11-03,"$18,000.00"
Support,"Cruz, Rafael Edward Ted","$6,000.00",Facebook Ad,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael Edward Ted","$6,000.00",Facebook Ad,"Facebook, Inc.",Presidential,,$0.00
Support,"Cruz, Rafael 'Ted'","$5,976.34",Digital Media Production/Placement - UTAH,Facebook,Presidential,2016-03-20,"$2,294,358.68"
Support,"Canova, Timothy A.","$5,963.86",Web Ads,Google,State,2016-08-17,"$5,963.86"
Support,"Cruz, Rafael 'Ted'","$5,723.15",Digital Media Production/Placement,Google,Presidential,2016-02-27,"$612,581.19"
Support,"Cruz, Rafael 'Ted'","$5,712.34",Digital Media Production/Placement,Facebook,Presidential,2016-02-25,"$558,489.82"
Support,"Cruz, Rafael Edward 'Ted'","$5,683.93",Digital Media Production/Placement,Facebook - [Memo Item],Presidential,2015-12-27,$0.00
Support,"Cruz, Rafael 'Ted'","$5,655.14",Digital Media Production/Placement - OKLAHOMA,Facebook,Presidential,2016-02-28,"$646,059.06"
Oppose,"Bush, Jeb","$5,625.00",Digital Advertising,Facebook Advertising,Presidential,2015-11-20,"$342,360.69"
Oppose,"Cruz, Rafael Edward Ted","$5,625.00",Digital Advertising,Facebook Advertising,Presidential,2015-11-20,"$342,360.69"
Oppose,"Rubio, Marco","$5,625.00",Digital Advertising,Facebook Advertising,Presidential,2015-11-20,"$342,360.69"
Oppose,"Trump, Donald J","$5,625.00",Digital Advertising,Facebook Advertising,Presidential,2015-11-20,"$342,360.69"
Support,"Cruz, Rafael 'Ted'","$5,605.15",Digital Media Production/Placement,YouTube,Presidential,2016-02-01,"$499,516.44"
Support,"Trump, Donald J.","$5,600.00",Online advertising through 11/7 - estimate,Facebook,Presidential,,$0.00
Support,"Cruz, Rafael 'Ted'","$5,575.96",Digital Media Production/Placement - LOUISIANA,Facebook,Presidential,2016-03-03,"$1,028,286.49"
Support,"Cruz, Rafael 'Ted'","$5,567.70",Digital Media Production/Placement,Facebook,Presidential,2016-02-27,"$603,905.06"
Support,"Cruz, Rafael 'Ted'","$5,564.38",Digital Media Production/Placement - ARKANSAS,Google,Presidential,2016-02-29,"$789,976.35"
Support,"Cruz, Rafael 'Ted'","$5,545.43",Digital Media Production/Placement - LOUISIANA,Google,Presidential,2016-03-05,"$1,170,292.21"
Support,"Cruz, Rafael Edward 'Ted'","$5,538.00",Digital Media Production/Placement,Facebook - [Memo Item],Presidential,2015-12-22,$0.00
Oppose,"Ellmers, Renee","$5,524.95",Web ad placement (Renee Promised),Facebook Inc.,State,2016-05-12,"$24,994.68"
Oppose,"Ellmers, Renee","$5,524.95",Web Ad Placement (Renee Promised),Facebook Inc,State,2016-05-12,"$69,885.65"
Support,"Cruz, Rafael Edward 'Ted'","$5,445.16",Digital Media Production/Placement,Facebook - [Memo Item],Presidential,2015-12-24,$0.00
Support,"Cruz, Rafael Edward 'Ted'","$5,415.24",Digital Media Production/Placement,Facebook - [Memo Item],Presidential,2015-12-26,$0.00
Support,"Cruz, Rafael 'Ted'","$5,382.40",Digital Media Production/Placement - MISSISSIPPI,Facebook,Presidential,2016-03-08,"$1,262,018.32"
Support,"Cruz, Rafael 'Ted'","$5,334.23",Digital Media Production/Placement - KANSAS,Google,Presidential,2016-03-03,"$1,022,710.53"
Support,"Cruz, Rafael 'Ted'","$5,327.71",Digital Media Production/Placement - TENNESSEE,Google,Presidential,2016-02-28,"$663,029.89"
Support,"Cruz, Ted","$5,302.75",Digital Media Production/Placement,Facebook,Presidential,2015-12-30,"$195,901.85"
Oppose,"Trump, Donald","$5,300.34",Facebook Ads,Facebook,Presidential,2016-09-29,"$79,789.04"
Oppose,"Trump, Donald","$5,297.03",Digital ads,Facebook,Presidential,2016-10-02,"$94,758.66"
Support,"Cruz, Ted","$5,248.27",Digital Media Production/Placement,Facebook,Presidential,2015-12-29,"$187,452.54"
Support,"Cruz, Rafael 'Ted'","$5,242.38",Digital Media Production/Placement - IDAHO,Facebook,Presidential,2016-03-07,"$1,227,053.97"
